year,lat,lon,flag,total_effort,total_catch
2015,-1.5,149.5,PG,15.04,93.022
2015,-1.5,151.5,PG,3.95,289.27200000000005
2015,-1.5,152.5,PG,5.92,142.934
2015,-1.5,169.5,PG,23.2,996.683
2015,-1.5,170.5,PG,1.53,34.032
2015,-1.5,172.5,PG,6.77,317.632
2015,-1.5,176.5,PG,8.71,96.424
2015,-1.5,177.5,PG,10.17,551.318
2015,3.5,170.5,PG,11.65,553.587
2015,3.5,171.5,PG,16.75,414.736
2015,3.5,172.5,PG,8.72,339.18699999999995
2015,-2.5,144.5,PG,7.21,391.36999999999995
2015,-2.5,154.5,PG,8.9,17.015
2015,-2.5,167.5,PG,14.46,550.864
2015,-2.5,168.5,PG,9.31,259.211
2015,-2.5,169.5,PG,8.49,274.641
2015,-2.5,170.5,PG,12.62,576.2760000000001
2015,-2.5,172.5,PG,5.88,90.80900000000001
2015,-2.5,173.5,PG,12.68,595.686
2015,-2.5,174.5,PG,7.93,192.961
2015,-3.5,144.5,PG,3.79,113.46300000000001
2015,-3.5,145.5,PG,27.27,1357.918
2015,-3.5,146.5,PG,15.74,352.685
2015,-3.5,147.5,PG,14.41,232.60799999999998
2015,-3.5,148.5,PG,17.27,256.941
2015,-3.5,150.5,PG,7.78,68.06400000000001
2015,-3.5,151.5,PG,7.91,38.116
2015,-3.5,154.5,PG,13.89,234.36800000000002
2015,-3.5,165.5,PG,3.64,36.301
2015,-3.5,-164.5,PG,6.61,572.872
2015,-3.5,-166.5,PG,2.66,22.688
2015,-3.5,-167.5,PG,3.32,96.424
2015,-3.5,169.5,PG,10.52,207.594
2015,-4.5,146.5,PG,30.58,634.357
2015,-4.5,147.5,PG,15.06,206.234
2015,-4.5,149.5,PG,8.68,128.186
2015,-4.5,153.5,PG,12.75,113.78
2015,-4.5,154.5,PG,20.13,435.496
2015,-4.5,155.5,PG,15.66,418.70500000000004
2015,-4.5,-165.5,PG,4,221.20799999999997
2015,-5.5,154.5,PG,15.13,152.01
2015,-6.5,149.5,PG,14.7,260.685
2015,-6.5,152.5,PG,16.53,140.665
2015,-6.5,153.5,PG,16.77,76.8
2015,0.5,146.5,PH,12.83,792.342
2015,0.5,150.5,PH,13.16,149.555
2015,1.5,145.5,PH,9.33,26.841
2015,1.5,146.5,PH,7.86,393.549
2015,1.5,147.5,PH,2.84,280.33099999999996
2015,1.5,148.5,PH,15.82,340.86199999999997
2015,-0.5,142.5,PH,15.01,672.805
2015,-0.5,144.5,PH,9.65,128.12800000000001
2015,-0.5,145.5,PH,4.73,253.712
2015,-0.5,146.5,PH,8.01,116.86099999999999
2015,-0.5,147.5,PH,26.15,704.8079999999999
2015,-0.5,148.5,PH,15.24,332.24399999999997
2015,-0.5,149.5,PH,11.56,198.04200000000003
2015,-0.5,150.5,PH,12.42,167.33800000000002
2015,-0.5,151.5,PH,22.86,744.018
2015,-1.5,148.5,PH,6.23,27.746000000000002
2015,-2.5,144.5,PH,5.52,410.99899999999997
2015,-3.5,144.5,PH,7.73,175.952
2015,-3.5,145.5,PH,14.19,967.7989999999999
2015,-3.5,148.5,PH,12.89,166.619
2015,-3.5,149.5,PH,14.08,94.28299999999999
2015,-4.5,149.5,PH,13.97,319.54299999999995
2015,-7.5,155.5,SB,11.51,432.81399999999996
2015,-7.5,156.5,SB,39,1294.2249999999997
2015,-7.5,157.5,SB,28.34,339.692
2015,-7.5,158.5,SB,10.23,205.22
2015,-7.5,159.5,SB,36.11,831.543
2015,-8.5,158.5,SB,19.71,204.98600000000002
2015,-8.5,159.5,SB,4.9,59.388000000000005
2015,-8.5,160.5,SB,47.74,1610.605
2015,-9.5,159.5,SB,30.44,597.388
2015,-9.5,160.5,SB,14.42,339.574
2015,-9.5,161.5,SB,19.85,456.943
2015,-10.5,161.5,SB,8.09,99.44800000000001
2015,-7.5,-151.5,SV,2.31,95
2015,-8.5,-144.5,SV,4.92,204.999
2015,-9.5,-145.5,SV,6.88,547
2015,0.5,149.5,TW,6.23,187.158
2015,0.5,151.5,TW,13.5,618.188
2015,0.5,155.5,TW,12.62,606.844
2015,0.5,156.5,TW,25.16,887.4699999999999
2015,0.5,166.5,TW,27.58,2029.2450000000001
2015,0.5,167.5,TW,36.26,671.4989999999999
2015,0.5,168.5,TW,5.36,221.753
2015,0.5,169.5,TW,12.52,563.743
2015,0.5,171.5,TW,10.31,192.828
2015,0.5,174.5,TW,17.72,697.589
2015,0.5,175.5,TW,23.04,607.172
2015,0.5,177.5,TW,3.71,187.158
2015,0.5,178.5,TW,6.76,361.84100000000007
2015,1.5,152.5,TW,4.33,147.456
2015,1.5,154.5,TW,12.32,330.533
2015,1.5,155.5,TW,8.42,158.8
2015,1.5,156.5,TW,17,896.093
2015,1.5,165.5,TW,2.81,129.309
2015,1.5,166.5,TW,9.66,256.35
2015,1.5,167.5,TW,23.48,465.05600000000004
2015,1.5,168.5,TW,19.15,567.37
2015,1.5,169.5,TW,32.18,1085.626
2015,1.5,170.5,TW,22.58,516.103
2015,1.5,171.5,TW,7.89,312.157
2015,1.5,174.5,TW,17.92,511.56500000000005
2015,1.5,175.5,TW,7.43,328.944
2015,1.5,178.5,TW,2.42,102.08399999999999
2015,1.5,179.5,TW,10.4,814.419
2015,-0.5,165.5,TW,5.77,365.241
2015,-0.5,166.5,TW,22.04,583.029
2015,-0.5,167.5,TW,13.41,142.013
2015,-0.5,169.5,TW,4.78,113.42899999999999
2015,-0.5,170.5,TW,10.45,284.70799999999997
2015,-0.5,172.5,TW,14.43,610.25
2015,-0.5,173.5,TW,4.85,499.08700000000005
2015,-0.5,174.5,TW,8.82,294.915
2015,-0.5,175.5,TW,16.78,952.8030000000001
2015,-0.5,176.5,TW,4.85,147.458
2015,-0.5,177.5,TW,12.28,505.32599999999996
2015,2.5,165.5,TW,9.61,744.095
2015,2.5,170.5,TW,21.78,712.3340000000001
2015,2.5,171.5,TW,7.71,379.988
2015,-1.5,156.5,TW,18.46,748.0610000000001
2015,-1.5,157.5,TW,8.77,238.766
2015,-1.5,165.5,TW,6.72,181.486
2015,-1.5,166.5,TW,30.82,847.318
2015,-1.5,167.5,TW,24.33,736.222
2015,-1.5,168.5,TW,10.2,184.096
2015,-1.5,169.5,TW,14.05,367.51
2015,-1.5,170.5,TW,16.76,383.39199999999994
2015,-1.5,172.5,TW,9.17,336.884
2015,-1.5,174.5,TW,9.88,646.545
2015,-1.5,177.5,TW,7.21,284.93299999999994
2015,3.5,171.5,TW,24.47,1383.8319999999997
2015,3.5,172.5,TW,6.17,260.886
2015,-2.5,155.5,TW,3.63,79.399
2015,-2.5,156.5,TW,5.14,24.956
2015,-2.5,157.5,TW,5.39,196.23100000000002
2015,-2.5,159.5,TW,5.75,7.373
2015,-2.5,160.5,TW,8,107.758
2015,-2.5,165.5,TW,3.51,31.757
2015,-2.5,166.5,TW,8.93,57.84700000000001
2015,-2.5,167.5,TW,26.67,517.8050000000001
2015,-2.5,168.5,TW,44.42,1145.6380000000001
2015,-2.5,169.5,TW,46.28,1543.8839999999998
2015,-2.5,170.5,TW,9.62,226.85699999999997
2015,-2.5,171.5,TW,28.95,981.162
2015,-2.5,172.5,TW,12.56,731.6179999999999
2015,-2.5,173.5,TW,15.49,1120.68
2015,-2.5,179.5,TW,4.12,158.869
2015,4.5,171.5,TW,2.84,124.77300000000001
2015,-3.5,166.5,TW,19.04,663.5600000000001
2015,-3.5,-165.5,TW,5.29,221.187
2015,-3.5,167.5,TW,22.16,1064.248
2015,-3.5,168.5,TW,36.69,1153.7060000000001
2015,-3.5,169.5,TW,20.48,635.2020000000001
2015,-3.5,171.5,TW,3.3,204.173
2015,-3.5,172.5,TW,7.44,192.829
2015,-4.5,162.5,TW,10.38,192.829
2015,-4.5,-164.5,TW,9.89,906.298
2015,-5.5,162.5,TW,3.97,72.596
2015,-6.5,163.5,TW,6.92,79.40100000000001
2015,-6.5,164.5,TW,3.64,4.5360000000000005
2015,-7.5,163.5,TW,13.28,216.649
2015,-7.5,167.5,TW,4.37,283.572
2015,0.5,166.5,US,3.1,113.16600000000001
2015,1.5,167.5,US,9.46,470.532
2015,1.5,169.5,US,11.29,393.105
2015,-0.5,-167.5,US,2.68,107.21300000000001
2015,-0.5,-168.5,US,8.72,190.59799999999998
2015,2.5,168.5,US,23.2,613.482
2015,2.5,169.5,US,39.34,929.554
2015,-1.5,-165.5,US,15.56,309.74399999999997
2015,-1.5,-166.5,US,15.19,343.67
2015,-1.5,-167.5,US,22.87,1059.8410000000001
2015,3.5,169.5,US,18.5,704.016
2015,3.5,170.5,US,17.54,519.459
2015,-2.5,-163.5,US,7.23,576.7929999999999
2015,-2.5,-164.5,US,22.8,1372.415
2015,-2.5,166.5,US,10.98,69.32700000000001
2015,-2.5,-165.5,US,31.04,1353.595
2015,-2.5,-166.5,US,11.95,511.03800000000007
2015,-2.5,-167.5,US,6.16,606.633
2015,4.5,170.5,US,4.25,131.036
2015,-3.5,-162.5,US,7.31,247.89400000000003
2015,-3.5,-163.5,US,19.93,1420.661
2015,-3.5,-164.5,US,48.33,2434.44
2015,-3.5,-165.5,US,64.8,3278.979
2015,-3.5,167.5,US,4.72,35.736000000000004
2015,-3.5,-166.5,US,27.38,1914.071
2015,-3.5,-167.5,US,7.91,754.0469999999999
2015,-3.5,-178.5,US,9.96,284.824
2015,-4.5,-163.5,US,14.6,910.3380000000001
2015,-4.5,-164.5,US,25.41,826.7150000000001
2015,-4.5,-165.5,US,40.36,1702.625
2015,-4.5,-166.5,US,32.64,1840.9270000000001
2015,-4.5,-167.5,US,10.66,517.9920000000001
2015,-4.5,-168.5,US,3.09,321.39300000000003
2015,-4.5,-169.5,US,6.81,558.45
2015,-4.5,-178.5,US,10.18,511.39500000000004
2015,-5.5,-163.5,US,4.33,122.696
2015,-5.5,-164.5,US,7.04,264.215
2015,-5.5,-165.5,US,24.36,837.435
2015,-5.5,-166.5,US,10.94,268.56399999999996
2015,-5.5,-167.5,US,28.28,1480.6979999999999
2015,-5.5,-168.5,US,3.77,50.508
2015,-5.5,173.5,US,15.32,777.5510000000002
2015,-5.5,174.5,US,10.09,443.14799999999997
2015,-5.5,175.5,US,3.12,184.70100000000002
2015,-6.5,-164.5,US,4.33,340.691
2015,-6.5,-165.5,US,7.39,203.795
2015,-6.5,-166.5,US,18.65,905.134
2015,-6.5,-167.5,US,25.4,1126.9039999999998
2015,-6.5,-168.5,US,16.33,733.7959999999999
2015,-6.5,173.5,US,4.54,119.123
2015,-6.5,174.5,US,14.77,512.246
2015,-6.5,176.5,US,6.91,273.983
2015,-6.5,177.5,US,46.63,2706.6180000000004
2015,-7.5,-165.5,US,5.07,376.42900000000003
2015,-7.5,-166.5,US,9.27,663.515
2015,-7.5,-167.5,US,18.57,2237.0109999999995
2015,-7.5,-168.5,US,24.8,1149.5380000000002
2015,-7.5,174.5,US,9.09,229.907
2015,-8.5,-166.5,US,13.34,1311.425
2015,-8.5,-167.5,US,14.36,1240.069
2015,-8.5,-168.5,US,22.91,1944.112
2015,-9.5,-168.5,US,6.23,230.50199999999998
2015,1.5,174.5,VU,7.93,227.06
2015,2.5,171.5,VU,19.07,440.06500000000005
2015,-1.5,171.5,VU,9.76,950.409
2015,-2.5,169.5,VU,13.87,124.343
2015,0.5,170.5,CN,13.92,207.841
2015,-0.5,171.5,CN,7.58,152.48499999999999
2015,-0.5,172.5,CN,12.64,443.878
2015,-0.5,173.5,CN,4.84,167.107
2015,-0.5,175.5,CN,6.75,218.282
2015,-0.5,176.5,CN,7.92,89.82
2015,-0.5,178.5,CN,3.72,52.219
2015,-1.5,168.5,CN,4.39,74.153
2015,-1.5,171.5,CN,6.05,182.77199999999996
2015,-1.5,172.5,CN,10.98,328.99099999999993
2015,-1.5,173.5,CN,37.14,1136.3999999999999
2015,-1.5,174.5,CN,11.53,306.01500000000004
2015,-1.5,177.5,CN,12.05,306.589
2015,-1.5,178.5,CN,26.34,752.2069999999999
2015,-1.5,179.5,CN,13.45,341.525
2015,-2.5,166.5,CN,8.93,53.265
2015,-2.5,167.5,CN,7.2,74.15299999999999
2015,-2.5,171.5,CN,18.1,694.539
2015,-2.5,172.5,CN,7.8,278.86
2015,-2.5,173.5,CN,33.14,649.63
2015,-2.5,174.5,CN,14.23,218.28300000000002
2015,-2.5,177.5,CN,10.58,408.40000000000003
2015,-2.5,178.5,CN,17.99,648.6150000000001
2015,-2.5,179.5,CN,26.07,726.787
2015,0.5,165.5,FM,5.21,296.304
2015,0.5,166.5,FM,4.65,186.44400000000002
2015,1.5,166.5,FM,7.63,315.921
2015,1.5,169.5,FM,5.71,195.042
2015,-0.5,164.5,FM,8.19,243.622
2015,3.5,157.5,FM,8.48,82.865
2015,-2.5,166.5,FM,8.48,51.79100000000001
2015,-3.5,175.5,FM,6.36,378.17499999999995
2015,-3.5,176.5,FM,8.07,447.625
2015,-3.5,177.5,FM,11.02,794.883
2015,-4.5,178.5,FM,4.29,274.697
2015,-5.5,178.5,FM,5.93,253.772
2015,-5.5,179.5,FM,8.72,249.62999999999997
2015,-8.5,-178.5,FM,7.25,223.788
2015,0.5,143.5,JP,8.98,671.001
2015,0.5,144.5,JP,37.9,2077.5
2015,0.5,145.5,JP,11.19,281
2015,0.5,147.5,JP,25.58,1244.6
2015,0.5,148.5,JP,9.56,99.99900000000001
2015,0.5,149.5,JP,13.77,494.59999999999997
2015,0.5,150.5,JP,13.67,325.3
2015,0.5,151.5,JP,8.29,433.90099999999995
2015,0.5,152.5,JP,6.24,260
2015,0.5,153.5,JP,4.85,96
2015,0.5,155.5,JP,4.64,55
2015,0.5,156.5,JP,31.11,1614
2015,0.5,157.5,JP,8.47,417
2015,0.5,165.5,JP,13.35,1043.9999999999998
2015,0.5,166.5,JP,5.87,384.90000000000003
2015,0.5,169.5,JP,13.93,711.999
2015,0.5,170.5,JP,11.91,262.001
2015,1.5,143.5,JP,6.98,445
2015,1.5,147.5,JP,4.8,0.1
2015,1.5,148.5,JP,3.2,116
2015,1.5,149.5,JP,9.59,77.99900000000001
2015,1.5,150.5,JP,39.49,457.001
2015,1.5,151.5,JP,10.45,235.00000000000003
2015,1.5,152.5,JP,4.2,9.998999999999999
2015,1.5,153.5,JP,2.91,85.001
2015,1.5,154.5,JP,7.99,540
2015,1.5,155.5,JP,37.45,1516.099
2015,1.5,156.5,JP,48.62,2984.999
2015,1.5,157.5,JP,39.36,2718
2015,1.5,166.5,JP,7.58,308.99899999999997
2015,1.5,168.5,JP,7.17,200.999
2015,1.5,169.5,JP,12.66,431.00000000000006
2015,1.5,170.5,JP,4.3,245
2015,-0.5,146.5,JP,6.79,88
2015,-0.5,147.5,JP,9.99,325.00100000000003
2015,-0.5,148.5,JP,7.5,99.99999999999999
2015,-0.5,149.5,JP,13.21,197.49999999999997
2015,-0.5,154.5,JP,19.17,625.0000000000001
2015,-0.5,155.5,JP,11.27,575.002
2015,-0.5,168.5,JP,6.36,140
2015,-0.5,169.5,JP,10.63,371.99999999999994
2015,-0.5,170.5,JP,2.9,65
2015,-0.5,171.5,JP,7.78,78.00000000000001
2015,-0.5,173.5,JP,8.72,435.00000000000006
2015,2.5,156.5,JP,10.72,633.0010000000001
2015,2.5,157.5,JP,13.51,649.999
2015,2.5,167.5,JP,6,92.99999999999999
2015,2.5,170.5,JP,4.99,520
2015,2.5,171.5,JP,6.17,405.00100000000003
2015,-1.5,148.5,JP,6.07,176.99900000000002
2015,-1.5,154.5,JP,10.34,229.4
2015,-1.5,169.5,JP,11.9,165
2015,-1.5,171.5,JP,3.03,25
2015,-1.5,172.5,JP,5.94,144.99999999999997
2015,3.5,157.5,JP,23.01,1420
2015,3.5,158.5,JP,13.02,576.999
2015,3.5,159.5,JP,3.47,205
2015,3.5,162.5,JP,3.44,360
2015,3.5,163.5,JP,10.1,433.502
2015,3.5,168.5,JP,1.44,60
2015,-2.5,154.5,JP,11.97,136.00099999999998
2015,-2.5,155.5,JP,18.5,477.99899999999997
2015,-2.5,156.5,JP,17.34,197.99999999999997
2015,-2.5,159.5,JP,6.63,241.00300000000001
2015,-2.5,168.5,JP,5.27,102.499
2015,4.5,158.5,JP,9.53,285
2015,4.5,163.5,JP,6.64,135
2015,4.5,164.5,JP,11.39,230
2015,5.5,145.5,JP,10.2,222
2015,5.5,149.5,JP,11.56,110
2015,6.5,147.5,JP,15.3,215
2015,6.5,148.5,JP,8.93,135
2015,10.5,138.5,JP,7.33,382
2015,11.5,138.5,JP,6.84,125
2015,11.5,139.5,JP,4.16,155
2015,0.5,165.5,KI,9.4,889.17
2015,0.5,174.5,KI,9.19,329.32199999999995
2015,1.5,174.5,KI,2.02,32.931999999999995
2015,-0.5,-169.5,KI,3.62,395.29699999999997
2015,-0.5,-170.5,KI,13.83,878.193
2015,-0.5,-172.5,KI,5.38,208.572
2015,-0.5,176.5,KI,7.92,236.012
2015,-0.5,177.5,KI,9.26,664.133
2015,-0.5,179.5,KI,3.1,10.979
2015,-1.5,-168.5,KI,4.46,582.571
2015,-1.5,-169.5,KI,7.75,817.9280000000001
2015,-1.5,173.5,KI,2.98,6.587000000000001
2015,-1.5,177.5,KI,14.54,880.387
2015,-1.5,178.5,KI,8.15,390.796
2015,-2.5,175.5,KI,6.38,351.277
2015,-2.5,178.5,KI,13.04,439.098
2015,-2.5,179.5,KI,4.88,71.35199999999999
2015,-2.5,-179.5,KI,12.28,823.316
2015,-3.5,-167.5,KI,4.02,219.548
2015,-3.5,-176.5,KI,16.79,1081.318
2015,-3.5,-177.5,KI,9.97,828.827
2015,-3.5,179.5,KI,5.76,340.299
2015,-3.5,-179.5,KI,7.08,120.751
2015,-4.5,-177.5,KI,9.47,587.2900000000001
2015,-4.5,179.5,KI,9.12,625.713
2015,-4.5,-178.5,KI,3.83,115.483
2015,-4.5,-179.5,KI,4.3,301.878
2015,-5.5,178.5,KI,8.78,346.885
2015,-5.5,-177.5,KI,4,142.70700000000002
2015,-5.5,179.5,KI,9.99,547.771
2015,-5.5,-178.5,KI,4.39,257.96799999999996
2015,-5.5,-179.5,KI,4.19,109.884
2015,0.5,145.5,KR,4.44,244.702
2015,0.5,146.5,KR,2.53,107.057
2015,0.5,147.5,KR,10.27,836.063
2015,0.5,148.5,KR,26.35,1284.6830000000002
2015,0.5,149.5,KR,21.68,1330.568
2015,0.5,150.5,KR,11.19,377.248
2015,0.5,151.5,KR,16.78,565.883
2015,0.5,177.5,KR,2.55,81.56700000000001
2015,1.5,150.5,KR,9.43,214.11300000000003
2015,1.5,151.5,KR,8.03,193.72200000000004
2015,1.5,154.5,KR,7,632.1460000000001
2015,1.5,155.5,KR,2.76,15.294
2015,1.5,157.5,KR,5.1,566.79
2015,1.5,168.5,KR,2.25,479.209
2015,1.5,169.5,KR,14.14,803.436
2015,1.5,170.5,KR,6.79,249.79900000000004
2015,1.5,171.5,KR,8.74,244.70300000000003
2015,-0.5,146.5,KR,27.55,1177.626
2015,-0.5,147.5,KR,12.4,785.0849999999999
2015,-0.5,148.5,KR,10.8,540.383
2015,-0.5,152.5,KR,4.08,30.589
2015,-0.5,153.5,KR,7.14,295.682
2015,-0.5,155.5,KR,7.13,56.077999999999996
2015,-0.5,156.5,KR,8.51,137.64499999999998
2015,-0.5,-169.5,KR,7.45,1157.296
2015,-0.5,-170.5,KR,21.24,1361.3570000000002
2015,-0.5,-171.5,KR,12.58,1264.294
2015,-0.5,-172.5,KR,25.66,1819.9689999999998
2015,-0.5,-173.5,KR,7.34,546.0310000000001
2015,-0.5,176.5,KR,8.49,142.743
2015,2.5,171.5,KR,8.67,1034.884
2015,-1.5,147.5,KR,8.04,173.331
2015,-1.5,155.5,KR,14.12,203.91799999999998
2015,-1.5,-168.5,KR,19.92,943.325
2015,-1.5,-169.5,KR,11.66,917.631
2015,-1.5,171.5,KR,5.04,356.857
2015,-1.5,172.5,KR,5.91,81.56700000000001
2015,-1.5,173.5,KR,5.36,224.31199999999998
2015,-1.5,177.5,KR,4.25,316.073
2015,-1.5,178.5,KR,10.27,428.228
2015,3.5,163.5,KR,2.72,392.54299999999995
2015,3.5,164.5,KR,5.44,825.868
2015,3.5,165.5,KR,2.38,224.311
2015,-2.5,168.5,KR,1.99,109.097
2015,-2.5,-167.5,KR,4.35,285.486
2015,-2.5,-168.5,KR,15.71,1274.489
2015,-2.5,170.5,KR,6.28,163.135
2015,-2.5,-169.5,KR,7.72,627.0480000000001
2015,-2.5,171.5,KR,8.87,295.916
2015,-2.5,173.5,KR,10.57,131.091
2015,-2.5,174.5,KR,11.76,368.12100000000004
2015,-2.5,175.5,KR,9.69,336.464
2015,-2.5,177.5,KR,8.28,160.076
2015,-2.5,-176.5,KR,9.05,382.34700000000004
2015,-2.5,178.5,KR,5.15,380.308
2015,-2.5,179.5,KR,4.92,158.14000000000001
2015,4.5,173.5,KR,3.82,341.561
2015,-3.5,-168.5,KR,4.5,214.11300000000003
2015,-3.5,-169.5,KR,9.55,499.599
2015,-3.5,173.5,KR,5.79,101.96000000000001
2015,-3.5,174.5,KR,9.13,326.44100000000003
2015,-3.5,175.5,KR,11.11,560.98
2015,-3.5,176.5,KR,11.33,1000.32
2015,-3.5,-175.5,KR,7.37,565.872
2015,-3.5,177.5,KR,19.08,617.365
2015,-3.5,-176.5,KR,17.89,991.5530000000001
2015,-3.5,178.5,KR,21.08,1703.736
2015,-3.5,-177.5,KR,10.03,346.65999999999997
2015,-3.5,179.5,KR,26.24,1911.162
2015,-3.5,-179.5,KR,10.05,567.9129999999999
2015,-4.5,173.5,KR,2.93,30.586000000000002
2015,-4.5,174.5,KR,3.97,66.274
2015,-4.5,176.5,KR,9.7,224.31
2015,-4.5,177.5,KR,27.51,1498.3410000000001
2015,-4.5,-176.5,KR,20.39,1458.014
2015,-4.5,178.5,KR,31.82,1928.146
2015,-4.5,-177.5,KR,17.78,1238.8029999999999
2015,-4.5,179.5,KR,12.59,453.719
2015,-4.5,-179.5,KR,7.41,545.48
2015,-5.5,-168.5,KR,7.58,515.403
2015,-5.5,176.5,KR,8.96,479.279
2015,-5.5,177.5,KR,10.04,275.32200000000006
2015,-5.5,-176.5,KR,29.17,2390.939
2015,-5.5,178.5,KR,30,1388.835
2015,-5.5,-177.5,KR,25.17,1039.9840000000002
2015,-5.5,179.5,KR,16.98,1269.3890000000001
2015,-5.5,-178.5,KR,6.85,457.796
2015,-5.5,-179.5,KR,6.34,249.799
2015,-6.5,-168.5,KR,3.26,163.135
2015,-6.5,-175.5,KR,3.72,514.895
2015,-6.5,-176.5,KR,6.85,413.44300000000004
2015,-6.5,178.5,KR,10.93,499.70000000000005
2015,0.5,-169.5,MH,4.55,415.17
2015,0.5,-170.5,MH,14.4,622.8249999999999
2015,0.5,-171.5,MH,13.63,1307.8890000000001
2015,0.5,-172.5,MH,3.89,493.01300000000003
2015,0.5,178.5,MH,7.97,747.2969999999999
2015,0.5,179.5,MH,21.92,892.657
2015,1.5,-169.5,MH,3.12,166.065
2015,-0.5,-166.5,MH,7.3,783.676
2015,-0.5,-167.5,MH,5.46,177.513
2015,-0.5,-169.5,MH,10.16,1005.092
2015,-0.5,-170.5,MH,10.59,716.15
2015,-0.5,-173.5,MH,1.97,62.294999999999995
2015,-0.5,177.5,MH,22.78,925.9830000000001
2015,-0.5,178.5,MH,17.06,1194.778
2015,-0.5,179.5,MH,18.11,804.604
2015,2.5,-167.5,MH,8.62,295.822
2015,-1.5,177.5,MH,22.86,901.021
2015,-1.5,178.5,MH,15.94,808.597
2015,-1.5,179.5,MH,11.35,329.045
2015,-1.5,-179.5,MH,8.79,399.697
2015,-2.5,171.5,MH,3.38,46.708
2015,-2.5,173.5,MH,11.86,469.818
2015,-2.5,174.5,MH,25.43,1010.5319999999999
2015,-2.5,175.5,MH,2.46,167.414
2015,-2.5,178.5,MH,29.86,1319.216
2015,-2.5,179.5,MH,20.04,1255.9750000000001
2015,-2.5,-179.5,MH,4.76,135.06400000000002
2015,-3.5,174.5,MH,9.21,362.239
2015,-3.5,175.5,MH,2.97,72.684
2015,-3.5,179.5,MH,3.48,67.47299999999998
2015,-34.5,174.5,NZ,14.6,178.344
2015,0.5,143.5,PG,8.44,567.968
2015,0.5,144.5,PG,7.88,163.183
2015,0.5,145.5,PG,29.35,683.081
2015,0.5,146.5,PG,12.16,557.105
2015,0.5,148.5,PG,7.74,92.227
2015,0.5,150.5,PG,9.57,283.033
2015,0.5,151.5,PG,12.22,339.191
2015,0.5,-166.5,PG,3.6,289.272
2015,0.5,168.5,PG,4.15,470.776
2015,0.5,-168.5,PG,9.59,172.55399999999997
2015,0.5,170.5,PG,5.94,311.96000000000004
2015,0.5,-169.5,PG,11.69,578.544
2015,0.5,-170.5,PG,26.22,1956.575
2015,0.5,-171.5,PG,10.44,726.7829999999999
2015,0.5,-172.5,PG,10.11,641.366
2015,0.5,175.5,PG,3.08,238.224
2015,1.5,156.5,PG,18.96,857.606
2015,1.5,157.5,PG,12.83,1233.09
2015,1.5,167.5,PG,6.38,266.584
2015,1.5,170.5,PG,20.13,867.8149999999999
2015,1.5,171.5,PG,5.27,277.928
2015,1.5,-171.5,PG,6.05,166.904
2015,-0.5,142.5,PG,21.78,489.28600000000006
2015,-0.5,143.5,PG,6.74,200.607
2015,-0.5,145.5,PG,10.51,351.10099999999994
2015,-0.5,146.5,PG,38.12,1601.661
2015,-0.5,147.5,PG,17.19,1114.547
2015,-0.5,148.5,PG,12.72,59.214999999999996
2015,-0.5,150.5,PG,13.47,337.938
2015,-0.5,-168.5,PG,6.15,402.899
2015,-0.5,-169.5,PG,18.81,369.91600000000005
2015,-0.5,-170.5,PG,25.88,1935.8639999999998
2015,-0.5,-171.5,PG,16.62,1379.43
2015,-0.5,-172.5,PG,18.44,1627.921
2015,-0.5,-173.5,PG,11.48,703.439
2015,-0.5,176.5,PG,3.41,192.848
2015,-0.5,177.5,PG,2.54,113.438
2015,2.5,156.5,PG,2.04,183.773
2015,2.5,157.5,PG,4.08,289.272
2015,2.5,171.5,PG,4.51,170.16
2015,2.5,179.5,PG,10.6,1039.1090000000002
2015,-1.5,146.5,PG,45.94,935.4019999999999
2015,-1.5,147.5,PG,31.44,1116.5320000000002
2015,-1.5,148.5,PG,22.69,890.956
2015,-1.5,149.5,PG,4.97,25.069000000000003
2015,-1.5,157.5,PG,5.98,113.439
2015,-1.5,-169.5,PG,7,771.4390000000001
2015,-1.5,177.5,PG,10.98,328.97700000000003
2015,-1.5,178.5,PG,5.19,141.801
2015,3.5,157.5,PG,8.85,389.1
2015,3.5,158.5,PG,11.56,748.7040000000001
2015,3.5,162.5,PG,10.58,829.2439999999999
2015,3.5,164.5,PG,6.81,680.6399999999999
2015,3.5,175.5,PG,7.78,466.23799999999994
2015,3.5,176.5,PG,12.91,402.71299999999997
2015,3.5,179.5,PG,5.84,281.33099999999996
2015,3.5,-179.5,PG,3.45,221.208
2015,-2.5,142.5,PG,30.02,445.98800000000006
2015,-2.5,143.5,PG,27.05,579.8649999999999
2015,-2.5,144.5,PG,10.78,119.799
2015,-2.5,149.5,PG,5.58,19.057000000000002
2015,-2.5,154.5,PG,34.79,923.7429999999999
2015,-2.5,155.5,PG,26.84,937.252
2015,-2.5,157.5,PG,9.31,381.158
2015,-2.5,158.5,PG,13.97,380.04600000000005
2015,-2.5,165.5,PG,8.97,338.619
2015,-2.5,168.5,PG,7.37,116.84299999999999
2015,-2.5,170.5,PG,6.66,37.434999999999995
2015,-2.5,173.5,PG,5.46,75.493
2015,-2.5,177.5,PG,13.72,605.771
2015,-2.5,178.5,PG,8.45,592.1589999999999
2015,-2.5,179.5,PG,11.01,440.147
2015,4.5,174.5,PG,5.14,56.72
2015,4.5,179.5,PG,9.49,465.103
2015,-3.5,142.5,PG,13.66,600.164
2015,-3.5,145.5,PG,36.66,626.245
